,Course Name,Prereqs
3664,MAE 9,[]
3665,MMW 4,[]
3667,PSYC 119,[]
3668,MAE 125A,[]
3669,LTGK 113,[]
3670,VIS 110J,[]
3671,MMW 5GS,[]
3672,VIS 87,[]
3673,MMW 5,[]
3674,BENG 104GS,[]
3675,BENG 105GS,[]
3676,COCU 140,[]
3677,HIUS 128,[]
3678,MMW 6GS,[]
3679,HIEU 123GS,[]
3680,MMW 6,[]
3681,ETHN 175,[]
3682,COSF 128,[]
3683,LTEN 186,[]
3684,LTEU 137GS,[]
3685,MMW 4GS,[]
3686,VIS 114GS,[]
3687,VIS 127GS,[]
3688,BILD 94,[]
3689,ANSC 110,[]
3690,COCU 165,[]
3691,COCU 168,[]
3692,COHI 113,[]
3693,COCU 170,[]
3694,COHI 116,[]
3695,COSF 171A,[]
3696,COMM 104M,[]
3697,COSF 188,[]
3698,ECE 1C,[]
3700,ETHN 180,[]
3702,ETHN 156,[]
3703,HIEA 116,[]
3704,HIEU 117B,[]
3705,HISC 162,[]
3706,HIEU 157,[]
3707,HINE 162,[]
3708,HITO 165,[]
3709,LTEN 127B,[]
3710,LTEN 146,[]
3712,LTEA 100B,[]
3713,LTWL 104,[]
3714,MMW 3,[]
3715,POLI 100N,[]
3716,TDCH 146,[]
3717,PHIL 159,[]
3718,LTWL 152,[]
3719,POLI 192,[]
3720,PSYC 146,[]
3721,SOCI 122C,[]
3723,BIBC 104,[]
3724,VIS 153,[]
3725,COHI 122,[]
3727,USP 110,[]
3728,ECE 175,[]
3729,COCU 181,[]
3730,COSF 177,[]
3731,HIEU 101A,[]
3732,HIUS 162,[]
3733,HIEA 121,[]
3734,ECE 1B,[]
3735,LTEN 127A,[]
3736,LTEN 141,[]
3738,ETHN 146A,[]
3739,MAE 118B,[]
3740,LTEN 151,[]
3742,PHIL 104,[]
3743,PHYS 171,[]
3744,MMW 2,[]
3745,POLI 110EA,[]
3746,SOCI 122B,[]
3747,RELI 112,[]
3748,SIO 182A,[]
3749,SIO 186,[]
3750,STPA 181,[]
3751,BIEB 132,[]
3752,VIS 126D,[]
3753,COCU 141C,[]
3754,BIBC 130,[]
3755,BIEB 159,[]
3756,COCU 123,[]
3757,COHI 115,[]
3758,COHI 124,[]
3759,COHI 128,[]
3760,COHI 134,[]
3761,COMM 105T,[]
3763,ECE 1A,[]
3764,ERC 10,[]
3765,COSF 141,[]
3767,ETHN 176,[]
3768,HIEA 125,[]
3769,HIEU 117A,[]
3770,HIEA 120,[]
3771,LTEN 125C,[]
3773,HILA 121,[]
3774,LTEN 145,[]
3775,LTEN 143,[]
3776,LTEN 187,[]
3777,LTEN 160,[]
3778,LTEU 138,[]
3779,LTGK 110,[]
3780,MMW 1,[]
3782,MUIR 90H,[]
3783,MMW 4T,[]
3784,MAE 118A,[]
3785,MUS 154,[]
3786,PHIL 157,[]
3787,PHYS 172,[]
3788,STPA 35,[]
3789,CHEM 6BL,[]
3790,SOCI 122A,[]
3791,VIS 126J,[]
3792,COCU 178,[]
3793,PSYC 135,[]
3794,TDPR 1,[]
3795,COCU 169,[]
3796,HIUS 132S,[]
3797,HIEU 114GS,[]
3798,COSF 130,[]
3799,COHI 127,[]
3800,HIEA 117,[]
3801,HIUS 132,[]
3802,HINE 110,[]
3803,LAWS 102S,[]
3804,ANSC 112,[]
3805,POLI 100GS,[]
3806,POLI 101GS,[]
3807,USP 178,[]
3808,ANAR 142,[]
3809,ANSC 172,[]
3810,BIMM 126,[]
3811,BIMM 127,[]
3812,CHEM 112B,[]
3814,BIMM 173,[]
3815,COMM 121,[]
3816,COCU 108,[]
3817,CHEM 124,[]
3818,COMT 125,[]
3819,COSF 139B,[]
3820,COSF 169,[]
3821,CSE 70,[]
3822,HIEU 153A,[]
3823,HIUS 107,[]
3824,HITO 117,[]
3825,DOC 100,[]
3826,LTEN 190,[]
3827,HIUS 147,[]
3828,LTEU 139,[]
3829,MAE 118C,[]
3830,LTGM 131,[]
3831,LTKO 1A,[]
3832,MMW 6H,[]
3833,SIO 112,[]
3834,LTWR 110B,[]
3836,POLI 110N,[]
3837,SOCI 168T,[]
3838,CHEM 112A,[]
3840,USP 165,[]
3841,VIS 128P,[]
3842,SIO 182B,[]
3845,COCU 139,[]
3846,COGN 87,[]
3847,COMM 167,[]
3848,COSF 139A,[]
3849,ECE 80,[]
3850,HIEU 133,[]
3851,ECE 53,[]
3852,HIEU 126,[]
3855,HIUS 176,[]
3856,LTEA 100A,[]
3857,LATI 50XL,[]
3858,LIGN 140,[]
3859,HIUS 101,[]
3860,LTWL 4A,[]
3861,LTWR 112,[]
3863,POLI 100K,[]
3864,BIEB 147,[]
3865,MMW 5H,[]
3866,BILD 71,[]
3867,CGS 109B,[]
3868,BICD 111,[]
3869,BICD 131,[]
3872,HIEU 184,[]
3873,ENG 100,[]
3874,HIUS 173,[]
3875,LIGN 172,[]
3876,LTWR 107,[]
3877,LTEN 115A,[]
3878,HIUS 116,[]
3879,MMW 4H,[]
3880,HIEU 104GS,[]
3881,COHI 125,[]
3882,USP 166,[]
3883,CHIN 13,[]
3884,SOCI 155,[]
3885,LTEN 114,[]
3886,CHIN 21,[]
3888,SOCA 100,[]
3889,SOCB 145,[]
3890,SOCB 117,[]
3891,SOCC 141,[]
3892,SOCB 162,[]
3893,SOCC 154,[]
3894,SOCC 157,[]
3895,SOCL 1A,[]
3896,SOCL 1B,[]
3897,SOCD 187S,[]
3898,BIEB 145,[]
3899,SOCL 60,[]
3900,ANAR 181,[]
3901,CGS 192,[]
3902,BIMM 171C,[]
3903,CHIN 113,[]
3904,ETHN 133,[]
3906,ETHN 170B,[]
3908,CHIN 23,[]
3909,ETHN 170,[]
3910,HIEA 167,[]
3911,HIEU 182,[]
3912,MUS 10,[]
3913,HIUS 135B,[]
3915,HINE 166,[]
3916,LIGN 192,[]
3917,HINE 163,[]
3918,MUS 192,[]
3919,PHIL 191B,[]
3920,PHIL 192,[]
3922,SOCA 110A,[]
3923,SOCA 106M,[]
3924,SOCA 109,[]
3925,SOCA 104,[]
3926,SOCB 112,[]
3927,SOCB 120S,[]
3928,SOCB 143,[]
3929,SOCB 113,[]
3930,SOCC 159,[]
3931,SOCC 167,[]
3932,SOCC 153,[]
3933,SOCB 172,[]
3934,SOCC 139,[]
3935,SOCD 178,[]
3936,SOCC 148,[]
3937,SOCD 187,[]
3938,SOCE 192,[]
3939,SOCL 40,[]
3940,SOCD 179,[]
3941,SOCD 188A,[]
3942,SOCI 192,[]
3943,SOCL 20,[]
3944,SOCC 126,[]
3945,SOCL 87,[]
3946,TDHT 111,[]
3947,ANAR 141,[]
3948,TDCH 145,[]
3949,ANBI 103,[]
3950,CHIN 22,[]
3952,CHIN 112,[]
3953,CHIN 12,[]
3954,ECE 173,[]
3955,ESYS 120,[]
3956,HIUS 100,[]
3957,LTEU 109,[]
3958,LTEA 100C,[]
3959,HIUS 120,[]
3960,LTWL 153,[]
3961,HIUS 106B,[]
3962,LTLA 111,[]
3963,HIUS 134,[]
3964,LTGM 190,[]
3965,SOCB 119,[]
3966,SOCA 105,[]
3967,SOCA 108A,[]
3968,SOCB 137,[]
3969,LTWR 104,[]
3970,SOCB 160,[]
3971,SOCB 118A,[]
3972,SOCB 115,[]
3973,SOCB 160L,[]
3974,SOCC 129,[]
3975,SOCC 168T,[]
3976,SOCC 180,[]
3977,SOCC 184,[]
3978,SOCD 188J,[]
3979,SOCC 140F,[]
3980,SOCC 152,[]
3981,SOCD 185,[]
3982,USP 103,[]
3983,SOCL 50,[]
3984,COCU 126,[]
3985,CGS 110,[]
3986,VIS 123AN,[]
3987,CHIN 111,[]
3988,COCU 141A,[]
3989,COMM 109E,[]
3990,CHIN 11,[]
3991,BISP 190,[]
3992,LTEN 177,[]
3993,EDS 134,[]
3995,ECE 159A,[]
3996,COSF 180,[]
3997,LTEU 137,[]
3998,ETHN 186,[]
3999,LTEN 125B,[]
4000,LTWR 109,[]
4001,MATH 192,[]
4002,POLI 142O,[]
4003,MAE 192,[]
4004,MUS 33,[]
4005,LTWL 147,[]
4006,POLI 181A,[]
4007,SOCA 106,[]
4008,SOCD 151,[]
4009,SOCC 136B,[]
4010,SOCC 163,[]
4011,SOCC 140,[]
4012,SOCA 107,[]
4013,SOCD 176,[]
4014,SOCD 177,[]
4015,SOCB 125,[]
4016,TMC 192,[]
4017,LTWL 149,[]
4018,SOCB 166,[]
4019,ANSC 117GS,[]
4020,VIS 121D,[]
4021,HIUS 135A,[]
4022,ANSC 119GS,[]
4023,ETHN 170A,[]
4024,BIMM 120GS,[]
4025,ERC 103GS,[]
4026,BILD 18GS,[]
4027,POLI 112CS,[]
4028,SOCD 188GS,[]
4029,SOCC 132,[]
4030,COMT 108,[]
4031,BENG 167,[]
4032,HINE 160,[]
4033,VIS 150,[]
4034,LIHL 112X,[]
4035,LIHL 116X,[]
4036,LIHL 115X,[]
4037,HISC 170,[]
4038,LIHL 114X,[]
4039,LTWR 117,[]
4040,LIHL 117X,[]
4041,LIHL 134X,[]
4042,LTWL 4B,[]
4043,LTEN 147,[]
4044,RELI 141,[]
4045,MAE 180B,[]
4046,LTWR 128,[]
4047,POLI 116A,[]
4049,SOCD 164,[]
4050,LIHL 132X,[]
4051,SOCD 181,[]
4052,LIHL 137X,[]
4053,SOCB 127,[]
4054,LTAM 130,[]
4055,SOCC 149,[]
4056,BILD 24,[]
4057,SOCD 189,[]
4058,VIS 156N,[]
4061,VIS 104CN,[]
4062,ECE 53A,[]
4063,HIEA 163,[]
4064,LTIT 110,[]
4065,COGS 25,[]
4066,HITO 127,[]
4067,LTWL 115,[]
4068,SOCC 148L,[]
4069,POLI 181B,[]
4070,RELI 131,[]
4071,POLI 132C,[]
4072,SOCB 118L,[]
4073,SOCB 142,[]
4074,SOCD 182,[]
4075,SOCC 136A,[]
4076,SOCC 138,[]
4077,SOCC 134A,[]
4078,SOCC 165A,[]
4079,VIS 124AN,[]
4080,VIS 127D,[]
4081,SOCD 130,[]
4082,ECON 192,[]
4083,ANPR 192,[]
4084,ECON 158A,[]
4085,SOCL 30,[]
4087,SOCA 103M,[]
4088,HIEU 147A,[]
4089,HIUS 187,[]
4090,LTWL 122,[]
4091,SOCB 118,[]
4092,MAE 1,[]
4093,SOCD 169,[]
4095,ANLD 3,[]
4096,ANLD 1,[]
4097,TDHT 116,[]
4098,ANLD 42,[]
4099,ECON 173,[]
4100,COCU 142,[]
4101,ECON 170A,[]
4102,ECON 170B,[]
4103,SOCD 188D,[]
4104,ECON 175,[]
