,Course Name,Prereqs
2407,ECE 153,['E' 'C' 'E' ' ' '1' '0' '9' 'E' 'C' 'E' ' ' '1' '5' '2' 'A']
2408,BICD 194,['B' 'I' 'C' 'D' ' ' '1' '1' '0']
2411,ECON 106,['E' 'C' 'O' 'N' ' ' '1' '0' '0' 'B' 'E' 'C' 'O' 'N' ' ' '1' '0' '2']
2412,ECE 145CL,"['E' 'C' 'E' ' ' '1' '0' '7' 'E' 'C' 'E' ' ' '1' '2' '1' 'A' 'E' 'C' 'E'
 ' ' '1' '2' '2']"
2418,ETHN 187,['A' 'N' 'S' ... '1' '4' '9']
2427,ECON 191B,['E' 'C' 'O' 'N' ' ' '1' '9' '1' 'A']
2429,HIEU 150,"['C' 'A' 'T' ' ' '1' 'C' 'A' 'T' ' ' '2' 'C' 'A' 'T' ' ' '3' 'D' 'O' 'C'
 ' ' '1' 'D' 'O' 'C' ' ' '2' 'D' 'O' 'C' ' ' '3' 'H' 'I' 'L' 'D' ' ' '2'
 'A' 'H' 'I' 'L' 'D' ' ' '2' 'B' 'H' 'I' 'L' 'D' ' ' '2' 'C' 'H' 'I' 'L'
 'D' ' ' '7' 'A' 'H' 'I' 'L' 'D' ' ' '7' 'B' 'H' 'I' 'L' 'D' ' ' '7' 'C'
 'H' 'I' 'L' 'D' ' ' '1' '0' 'H' 'I' 'L' 'D' ' ' '1' '1' 'H' 'I' 'L' 'D'
 ' ' '1' '2' 'H' 'I' 'L' 'D' ' ' '1' '4' 'H' 'I' 'L' 'D' ' ' '3' '0' 'H'
 'U' 'M' ' ' '1' 'H' 'U' 'M' ' ' '2' 'H' 'U' 'M' ' ' '3' 'H' 'U' 'M' ' '
 '4' 'H' 'U' 'M' ' ' '5' 'M' 'C' 'W' 'P' ' ' '4' '0' 'M' 'C' 'W' 'P' ' '
 '4' '1' 'M' 'C' 'W' 'P' ' ' '5' '0' 'M' 'C' 'W' 'P' ' ' '1' '2' '5' 'M'
 'M' 'W' ' ' '1' '1' 'M' 'M' 'W' ' ' '1' '2' 'M' 'M' 'W' ' ' '1' '3' 'M'
 'M' 'W' ' ' '1' '4' 'M' 'M' 'W' ' ' '1' '5' 'M' 'M' 'W' ' ' '2' '1' 'M'
 'M' 'W' ' ' '2' '2' 'W' 'C' 'W' 'P' ' ' '1' '0' 'A' 'W' 'C' 'W' 'P' ' '
 '1' '0' 'B']"
2438,JAPN 150C,['J' 'A' 'P' 'N' ' ' '1' '5' '0' 'B']
2442,LIGN 148,['L' 'I' 'G' 'N' ' ' '1' '0' '1' 'L' 'I' 'S' 'L' ' ' '1' 'C' 'X']
2446,LTSP 138,"['L' 'T' 'S' 'P' ' ' '5' '0' 'A' 'L' 'T' 'S' 'P' ' ' '5' '0' 'B' 'L' 'T'
 'S' 'P' ' ' '5' '0' 'C']"
2447,LTSP 175,"['L' 'T' 'S' 'P' ' ' '5' '0' 'A' 'L' 'T' 'S' 'P' ' ' '5' '0' 'B' 'L' 'T'
 'S' 'P' ' ' '5' '0' 'C']"
2449,LTLA 104,['L' 'T' 'L' 'A' ' ' '1' 'L' 'T' 'L' 'A' ' ' '2' 'L' 'T' 'L' 'A' ' ' '3']
2450,LTSP 2E,['L' 'T' 'S' 'P' ' ' '2' 'D']
2454,MAE 101D,['M' 'A' 'E' ' ' '1' '0' '1' 'C']
2458,MATH 104C,['M' 'A' 'T' 'H' ' ' '1' '0' '4' 'B']
2460,MATH 168A,"['M' 'A' 'T' 'H' ' ' '1' '8' 'M' 'A' 'T' 'H' ' ' '2' '0' 'F' 'M' 'A' 'T'
 'H' ' ' '3' '1' 'A' 'H' 'M' 'A' 'T' 'H' ' ' '2' '0' 'C']"
2461,MATH 191,['M' 'A' 'T' 'H' ' ' '1' '9' '0']
2462,MGT 121B,"['M' 'G' 'T' ' ' '1' '1' '1' 'M' 'G' 'T' ' ' '1' '2' '1' 'A' 'M' 'G' 'T'
 ' ' '1' '8' '1' 'M' 'G' 'T' ' ' '1' '8' '7']"
2464,NANO 174L,['N' 'A' 'N' 'O' ' ' '1' '7' '4']
2465,NANO 168,['N' 'A' 'N' 'O' ' ' '1' '0' '2' 'N' 'A' 'N' 'O' ' ' '1' '0' '4']
2466,PHIL 124,['P' 'H' 'I' 'L' ' ' '1' '2' '0']
2468,PHYS 120,"['P' 'H' 'Y' 'S' ' ' '2' 'A' 'P' 'H' 'Y' 'S' ' ' '4' 'A' 'P' 'H' 'Y' 'S'
 ' ' '2' 'B' 'P' 'H' 'Y' 'S' ' ' '4' 'C' 'P' 'H' 'Y' 'S' ' ' '2' 'C' 'P'
 'H' 'Y' 'S' ' ' '4' 'B' 'P' 'H' 'Y' 'S' ' ' '2' 'C' 'L']"
2469,PHYS 133,['P' 'H' 'Y' 'S' ' ' '2' 'C' 'L' 'P' 'H' 'Y' 'S' ' ' '2' 'D' 'L']
2470,PHYS 152B,['P' 'H' 'Y' 'S' ' ' '1' '5' '2' 'A']
2472,PHYS 154,['P' 'H' 'Y' 'S' ' ' '1' '3' '0' 'B']
2473,PHYS 137,"['P' 'H' 'Y' 'S' ' ' '1' '0' '0' 'A' 'P' 'H' 'Y' 'S' ' ' '1' '1' '0' 'A'
 'P' 'H' 'Y' 'S' ' ' '1' '3' '0' 'A']"
2477,SE 104L,['S' 'E' ' ' '1' '0' '4']
2479,SE 104,"['S' 'E' ' ' '1' 'M' 'A' 'E' ' ' '1' '3' '0' 'A' 'S' 'E' ' ' '1' '0' '1'
 'A']"
2482,SIO 182,['M' 'A' 'T' 'H' ' ' '2' '0' 'D' 'P' 'H' 'Y' 'S' ' ' '2' 'C']
2483,SIO 184,['B' 'I' 'L' 'D' ' ' '3']
2484,TDAC 103B,['T' 'D' 'A' 'C' ' ' '1' '0' '3' 'A']
2486,TDAC 106,['T' 'D' 'A' 'C' ' ' '1' '0' '2']
2487,TDMV 133,['T' 'D' 'M' 'V' ' ' '1' '3' '0']
2488,TDAC 109,['T' 'D' 'A' 'C' ' ' '1' 'T' 'H' 'A' 'C' ' ' '1']
2490,TMC 198,['D' 'O' 'C' ' ' '2' 'D' 'O' 'C' ' ' '3']
2497,ANAR 167,['A' 'N' 'T' 'H' ' ' '3' 'S' 'I' 'O' ' ' '5' '0']
2498,VIS 176,['V' 'I' 'S' ' ' '1' '7' '4']
2509,ANTH 196B,['A' 'N' 'T' 'H' ' ' '1' '9' '6' 'A']
2510,BENG 148B,['B' 'E' 'N' 'G' ' ' '1' '4' '8' 'A']
2511,BIPN 142,['B' 'I' 'P' 'N' ' ' '1' '0' '0' 'B' 'I' 'P' 'N' ' ' '1' '4' '0']
2512,BIEB 182,['B' 'I' 'E' 'B' ' ' '1' '0' '2']
2513,CGS 137,['A' 'N' 'S' ... '1' '4' '9']
2514,CGS 150,['A' 'N' 'S' ... '1' '4' '9']
2515,CHIN 185C,['C' 'H' 'I' 'N' ' ' '1' '8' '5' 'B']
2516,COMM 110P,['C' 'O' 'M' 'M' ' ' '1' '0']
2517,COMM 120M,"['C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0']"
2518,COMM 111B,['C' 'O' 'M' 'M' ' ' '1' '0']
2519,BIPN 189,"['B' 'I' 'L' 'D' ' ' '2' 'P' 'S' 'Y' 'C' ' ' '1' '0' '2' 'P' 'S' 'Y' 'C'
 ' ' '1' '0' '6']"
2520,COMM 133,"['C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0']"
2521,COMM 158,"['C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0']"
2524,CSE 165,['C' 'S' 'E' ' ' '1' '6' '7']
2527,ECE 145BL,"['E' 'C' 'E' ' ' '1' '0' '7' 'E' 'C' 'E' ' ' '1' '2' '1' 'A' 'E' 'C' 'E'
 ' ' '1' '2' '2']"
2528,CSE 180,['B' 'I' 'L' 'D' ' ' '1']
2529,ECON 152,['E' 'C' 'O' 'N' ' ' '1' '0' '0' 'C']
2531,ECON 169,['E' 'C' 'O' 'N' ' ' '3' 'E' 'C' 'O' 'N' ' ' '1' '0' '0' 'A']
2543,HIUS 146,"['C' 'A' 'T' ' ' '1' 'C' 'A' 'T' ' ' '2' 'C' 'A' 'T' ' ' '3' 'D' 'O' 'C'
 ' ' '1' 'D' 'O' 'C' ' ' '2' 'D' 'O' 'C' ' ' '3' 'H' 'I' 'L' 'D' ' ' '2'
 'A' 'H' 'I' 'L' 'D' ' ' '2' 'B' 'H' 'I' 'L' 'D' ' ' '2' 'C' 'H' 'I' 'L'
 'D' ' ' '7' 'A' 'H' 'I' 'L' 'D' ' ' '7' 'B' 'H' 'I' 'L' 'D' ' ' '7' 'C'
 'H' 'I' 'L' 'D' ' ' '1' '0' 'H' 'I' 'L' 'D' ' ' '1' '1' 'H' 'I' 'L' 'D'
 ' ' '1' '2' 'H' 'I' 'L' 'D' ' ' '1' '4' 'H' 'I' 'L' 'D' ' ' '3' '0' 'H'
 'U' 'M' ' ' '1' 'H' 'U' 'M' ' ' '2' 'H' 'U' 'M' ' ' '3' 'H' 'U' 'M' ' '
 '4' 'H' 'U' 'M' ' ' '5' 'M' 'C' 'W' 'P' ' ' '4' '0' 'M' 'C' 'W' 'P' ' '
 '4' '1' 'M' 'C' 'W' 'P' ' ' '5' '0' 'M' 'C' 'W' 'P' ' ' '1' '2' '5' 'M'
 'M' 'W' ' ' '1' '1' 'M' 'M' 'W' ' ' '1' '2' 'M' 'M' 'W' ' ' '1' '3' 'M'
 'M' 'W' ' ' '1' '4' 'M' 'M' 'W' ' ' '1' '5' 'M' 'M' 'W' ' ' '2' '1' 'M'
 'M' 'W' ' ' '2' '2' 'W' 'C' 'W' 'P' ' ' '1' '0' 'A' 'W' 'C' 'W' 'P' ' '
 '1' '0' 'B']"
2545,JAPN 150B,['J' 'A' 'P' 'N' ' ' '1' '5' '0' 'A']
2549,LIAB 1G,['L' 'I' 'A' 'B' ' ' '1' 'F']
2550,LATI 122C,['L' 'A' 'T' 'I' ' ' '1' '2' '2' 'B']
2557,LTLA 105,['L' 'T' 'L' 'A' ' ' '1' 'L' 'T' 'L' 'A' ' ' '2' 'L' 'T' 'L' 'A' ' ' '3']
2561,LTRU 104C,['L' 'T' 'R' 'U' ' ' '1' '0' '4' 'A']
2562,MATH 175,['M' 'A' 'T' 'H' ' ' '1' '7' '4' 'M' 'A' 'T' 'H' ' ' '2' '7' '4']
2563,MUS 160A,"['M' 'U' 'S' ' ' '1' '7' '2' 'V' 'I' 'S' ' ' '1' '4' '1' 'B' 'V' 'I' 'S'
 ' ' '1' '4' '5' 'B' 'V' 'I' 'S' ' ' '1' '4' '7' 'B']"
2564,MATH 111B,['M' 'A' 'T' 'H' ' ' '1' '1' '1' 'A']
2565,MATH 181E,['M' 'A' 'T' 'H' ' ' '1' '8' '1' 'B']
2566,MUS 137B,['M' 'U' 'S' ' ' '1' '3' '7' 'A']
2568,MGT 146,['M' 'G' 'T' ' ' '1' '3' '2']
2570,PHIL 122,['P' 'H' 'I' 'L' ' ' '1' '2' '0']
2583,PSYC 189,"['B' 'I' 'L' 'D' ' ' '2' 'P' 'S' 'Y' 'C' ' ' '1' '0' '2' 'P' 'S' 'Y' 'C'
 ' ' '1' '0' '6']"
2585,RELI 189,['R' 'E' 'L' 'I' ' ' '1' '0' '1']
2586,SIO 122,['B' 'I' 'L' 'D' ' ' '3']
2587,SIO 162,['E' 'R' 'T' 'H' ' ' '1' '0' '0' 'S' 'I' 'O' ' ' '1' '0' '0']
2591,SOCI 103M,['S' 'O' 'C' 'I' ' ' '6' '0' 'S' 'O' 'C' 'L' ' ' '6' '0']
2594,SOCI 106M,"['S' 'O' 'C' 'I' ' ' '6' '0' 'S' 'O' 'C' 'L' ' ' '6' '0' 'S' 'O' 'C' 'D'
 ' ' '1' '7' '8' 'S' 'O' 'C' 'I' ' ' '1' '7' '8']"
2595,TDAC 103A,['T' 'D' 'A' 'C' ' ' '1' '0' '2']
2596,TDDE 130,"['T' 'D' 'D' 'E' ' ' '1' 'T' 'H' 'D' 'E' ' ' '1' 'T' 'D' 'P' 'R' ' ' '1'
 'T' 'D' 'P' 'R' ' ' '2' 'T' 'D' 'P' 'R' ' ' '3' 'T' 'D' 'P' 'R' ' ' '5'
 'T' 'H' 'P' 'R' ' ' '1' 'T' 'H' 'P' 'R' ' ' '2' 'T' 'H' 'P' 'R' ' ' '3'
 'T' 'H' 'P' 'R' ' ' '5']"
2606,VIS 151A,"['V' 'I' 'S' ' ' '2' '2' 'V' 'I' 'S' ' ' '7' '0' 'N' 'V' 'I' 'S' ' ' '1'
 '5' '9']"
2608,BENG 148A,['B' 'E' 'N' 'G' ' ' '1' '8' '7' 'A']
2610,VIS 160A,"['M' 'U' 'S' ' ' '1' '7' '2' 'V' 'I' 'S' ' ' '1' '4' '1' 'B' 'V' 'I' 'S'
 ' ' '1' '4' '5' 'B' 'V' 'I' 'S' ' ' '1' '4' '7' 'B']"
2611,COMM 111A,['C' 'O' 'M' 'M' ' ' '1' '0']
2612,COMM 140,"['C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0']"
2613,CHEM 143D,"['C' 'H' 'E' 'M' ' ' '4' '0' 'C' 'C' 'H' 'E' 'M' ' ' '4' '0' 'C' 'H' 'C'
 'H' 'E' 'M' ' ' '1' '4' '0' 'C' 'C' 'H' 'E' 'M' ' ' '1' '4' '0' 'C' 'H'
 'C' 'H' 'E' 'M' ' ' '1' '4' '3' 'B']"
2615,COMM 114T,['C' 'O' 'M' 'M' ' ' '1' '0' 'U' 'S' 'P' ' ' '2']
2616,COMM 120W,"['C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0']"
2617,COMM 111G,['C' 'O' 'M' 'M' ' ' '1' '0']
2618,COMM 127,"['C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0']"
2619,ECE 154A,['E' 'C' 'E' ' ' '1' '0' '1' 'E' 'C' 'E' ' ' '1' '5' '3']
2620,ECE 145AL,"['E' 'C' 'E' ' ' '1' '0' '7' 'E' 'C' 'E' ' ' '1' '2' '1' 'A' 'E' 'C' 'E'
 ' ' '1' '2' '2']"
2622,ECON 117,['E' 'C' 'O' 'N' ' ' '1' '0' '0' 'A']
2623,COMM 172,"['C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0']"
2624,ECON 122,"['E' 'C' 'O' 'N' ' ' '1' '2' '0' 'B' 'M' 'A' 'T' 'H' ' ' '1' '8' '1' 'B'
 'M' 'A' 'T' 'H' ' ' '2' '0' 'F' 'M' 'A' 'T' 'H' ' ' '3' '1' 'A' 'H']"
2630,HIEA 153,"['C' 'A' 'T' ' ' '1' 'C' 'A' 'T' ' ' '2' 'C' 'A' 'T' ' ' '3' 'D' 'O' 'C'
 ' ' '1' 'D' 'O' 'C' ' ' '2' 'D' 'O' 'C' ' ' '3' 'H' 'I' 'L' 'D' ' ' '2'
 'A' 'H' 'I' 'L' 'D' ' ' '2' 'B' 'H' 'I' 'L' 'D' ' ' '2' 'C' 'H' 'I' 'L'
 'D' ' ' '7' 'A' 'H' 'I' 'L' 'D' ' ' '7' 'B' 'H' 'I' 'L' 'D' ' ' '7' 'C'
 'H' 'I' 'L' 'D' ' ' '1' '0' 'H' 'I' 'L' 'D' ' ' '1' '1' 'H' 'I' 'L' 'D'
 ' ' '1' '2' 'H' 'I' 'L' 'D' ' ' '1' '4' 'H' 'I' 'L' 'D' ' ' '3' '0' 'H'
 'U' 'M' ' ' '1' 'H' 'U' 'M' ' ' '2' 'H' 'U' 'M' ' ' '3' 'H' 'U' 'M' ' '
 '4' 'H' 'U' 'M' ' ' '5' 'M' 'C' 'W' 'P' ' ' '4' '0' 'M' 'C' 'W' 'P' ' '
 '4' '1' 'M' 'C' 'W' 'P' ' ' '5' '0' 'M' 'C' 'W' 'P' ' ' '1' '2' '5' 'M'
 'M' 'W' ' ' '1' '1' 'M' 'M' 'W' ' ' '1' '2' 'M' 'M' 'W' ' ' '1' '3' 'M'
 'M' 'W' ' ' '1' '4' 'M' 'M' 'W' ' ' '1' '5' 'M' 'M' 'W' ' ' '2' '1' 'M'
 'M' 'W' ' ' '2' '2' 'W' 'C' 'W' 'P' ' ' '1' '0' 'A' 'W' 'C' 'W' 'P' ' '
 '1' '0' 'B']"
2631,HIEU 116A,"['C' 'A' 'T' ' ' '1' 'C' 'A' 'T' ' ' '2' 'C' 'A' 'T' ' ' '3' 'D' 'O' 'C'
 ' ' '1' 'D' 'O' 'C' ' ' '2' 'D' 'O' 'C' ' ' '3' 'H' 'I' 'L' 'D' ' ' '2'
 'A' 'H' 'I' 'L' 'D' ' ' '2' 'B' 'H' 'I' 'L' 'D' ' ' '2' 'C' 'H' 'I' 'L'
 'D' ' ' '7' 'A' 'H' 'I' 'L' 'D' ' ' '7' 'B' 'H' 'I' 'L' 'D' ' ' '7' 'C'
 'H' 'I' 'L' 'D' ' ' '1' '0' 'H' 'I' 'L' 'D' ' ' '1' '1' 'H' 'I' 'L' 'D'
 ' ' '1' '2' 'H' 'I' 'L' 'D' ' ' '1' '4' 'H' 'I' 'L' 'D' ' ' '3' '0' 'H'
 'U' 'M' ' ' '1' 'H' 'U' 'M' ' ' '2' 'H' 'U' 'M' ' ' '3' 'H' 'U' 'M' ' '
 '4' 'H' 'U' 'M' ' ' '5' 'M' 'C' 'W' 'P' ' ' '4' '0' 'M' 'C' 'W' 'P' ' '
 '4' '1' 'M' 'C' 'W' 'P' ' ' '5' '0' 'M' 'C' 'W' 'P' ' ' '1' '2' '5' 'M'
 'M' 'W' ' ' '1' '1' 'M' 'M' 'W' ' ' '1' '2' 'M' 'M' 'W' ' ' '1' '3' 'M'
 'M' 'W' ' ' '1' '4' 'M' 'M' 'W' ' ' '1' '5' 'M' 'M' 'W' ' ' '1' '2' '1'
 'M' 'M' 'W' ' ' '1' '2' '2' 'W' 'C' 'W' 'P' ' ' '1' '0' 'A' 'W' 'C' 'W'
 'P' ' ' '1' '0' 'B']"
2635,HITO 136,"['C' 'A' 'T' ' ' '1' 'C' 'A' 'T' ' ' '2' 'C' 'A' 'T' ' ' '3' 'D' 'O' 'C'
 ' ' '1' 'D' 'O' 'C' ' ' '2' 'D' 'O' 'C' ' ' '3' 'H' 'I' 'L' 'D' ' ' '2'
 'A' 'H' 'I' 'L' 'D' ' ' '2' 'B' 'H' 'I' 'L' 'D' ' ' '2' 'C' 'H' 'I' 'L'
 'D' ' ' '7' 'A' 'H' 'I' 'L' 'D' ' ' '7' 'B' 'H' 'I' 'L' 'D' ' ' '7' 'C'
 'H' 'I' 'L' 'D' ' ' '1' '0' 'H' 'I' 'L' 'D' ' ' '1' '1' 'H' 'I' 'L' 'D'
 ' ' '1' '2' 'H' 'I' 'L' 'D' ' ' '1' '4' 'H' 'U' 'M' ' ' '1' 'H' 'U' 'M'
 ' ' '2' 'H' 'U' 'M' ' ' '3' 'H' 'U' 'M' ' ' '4' 'H' 'U' 'M' ' ' '5' 'M'
 'C' 'W' 'P' ' ' '4' '0' 'M' 'C' 'W' 'P' ' ' '4' '1' 'M' 'C' 'W' 'P' ' '
 '5' '0' 'M' 'C' 'W' 'P' ' ' '1' '2' '5' 'M' 'M' 'W' ' ' '1' '1' 'M' 'M'
 'W' ' ' '1' '2' 'M' 'M' 'W' ' ' '1' '3' 'M' 'M' 'W' ' ' '1' '4' 'M' 'M'
 'W' ' ' '1' '5' 'M' 'M' 'W' ' ' '2' '1' 'M' 'M' 'W' ' ' '2' '2' 'W' 'C'
 'W' 'P' ' ' '1' '0' 'A' 'W' 'C' 'W' 'P' ' ' '1' '0' 'B']"
2636,HIUS 129,"['C' 'A' 'T' ' ' '1' 'C' 'A' 'T' ' ' '2' 'C' 'A' 'T' ' ' '3' 'D' 'O' 'C'
 ' ' '1' 'D' 'O' 'C' ' ' '2' 'D' 'O' 'C' ' ' '3' 'H' 'I' 'L' 'D' ' ' '2'
 'A' 'H' 'I' 'L' 'D' ' ' '2' 'B' 'H' 'I' 'L' 'D' ' ' '2' 'C' 'H' 'I' 'L'
 'D' ' ' '7' 'A' 'H' 'I' 'L' 'D' ' ' '7' 'B' 'H' 'I' 'L' 'D' ' ' '7' 'C'
 'H' 'I' 'L' 'D' ' ' '1' '0' 'H' 'I' 'L' 'D' ' ' '1' '1' 'H' 'I' 'L' 'D'
 ' ' '1' '2' 'H' 'I' 'L' 'D' ' ' '1' '4' 'H' 'I' 'L' 'D' ' ' '3' '0' 'H'
 'U' 'M' ' ' '1' 'H' 'U' 'M' ' ' '2' 'H' 'U' 'M' ' ' '3' 'H' 'U' 'M' ' '
 '4' 'H' 'U' 'M' ' ' '5' 'M' 'C' 'W' 'P' ' ' '4' '0' 'M' 'C' 'W' 'P' ' '
 '4' '1' 'M' 'C' 'W' 'P' ' ' '5' '0' 'M' 'C' 'W' 'P' ' ' '1' '2' '5' 'M'
 'M' 'W' ' ' '1' '1' 'M' 'M' 'W' ' ' '1' '2' 'M' 'M' 'W' ' ' '1' '3' 'M'
 'M' 'W' ' ' '1' '4' 'M' 'M' 'W' ' ' '1' '5' 'W' 'C' 'W' 'P' ' ' '1' '0'
 'A' 'W' 'C' 'W' 'P' ' ' '1' '0' 'B']"
2643,LIGN 180,['L' 'I' 'G' 'N' ' ' '1' '0' '1']
2644,LTGK 103,['L' 'T' 'G' 'K' ' ' '1' 'L' 'T' 'G' 'K' ' ' '2' 'L' 'T' 'G' 'K' ' ' '3']
2646,LTIT 100,['L' 'T' 'I' 'T' ' ' '5' '0']
2648,MUS 170,['M' 'U' 'S' ' ' '1' 'A' 'M' 'U' 'S' ' ' '2' 'A' 'M' 'U' 'S' ' ' '4']
2651,LTSP 123,"['L' 'T' 'S' 'P' ' ' '5' '0' 'A' 'L' 'T' 'S' 'P' ' ' '5' '0' 'B' 'L' 'T'
 'S' 'P' ' ' '5' '0' 'C']"
2652,LTSP 176,"['L' 'T' 'S' 'P' ' ' '5' '0' 'A' 'L' 'T' 'S' 'P' ' ' '5' '0' 'B' 'L' 'T'
 'S' 'P' ' ' '5' '0' 'C']"
2653,LTSP 2B,['L' 'T' 'S' 'P' ' ' '2' 'A']
2654,PHYS 139,"['P' 'H' 'Y' 'S' ' ' '2' 'A' 'P' 'H' 'Y' 'S' ' ' '4' 'A' 'P' 'H' 'Y' 'S'
 ' ' '2' 'B' 'P' 'H' 'Y' 'S' ' ' '4' 'C' 'P' 'H' 'Y' 'S' ' ' '2' 'C' 'P'
 'H' 'Y' 'S' ' ' '4' 'B' 'P' 'H' 'Y' 'S' ' ' '2' 'D' 'P' 'H' 'Y' 'S' ' '
 '4' 'D' 'P' 'H' 'Y' 'S' ' ' '2' 'D' 'P' 'H' 'Y' 'S' ' ' '4' 'E' 'M' 'A'
 'T' 'H' ' ' '2' '0' 'A' 'M' 'A' 'T' 'H' ' ' '2' '0' 'B' 'M' 'A' 'T' 'H'
 ' ' '2' '0' 'C' 'M' 'A' 'T' 'H' ' ' '1' '8' 'M' 'A' 'T' 'H' ' ' '2' '0'
 'F']"
2655,MUS 177,['M' 'U' 'S' ' ' '1' '7' '2']
2659,SIO 121,['B' 'I' 'L' 'D' ' ' '1' 'B' 'I' 'L' 'D' ' ' '2' 'B' 'I' 'L' 'D' ' ' '3']
2664,TDDE 112,"['T' 'D' 'D' 'E' ' ' '1' 'T' 'H' 'D' 'E' ' ' '1' 'T' 'D' 'D' 'E' ' ' '1'
 '1' '1' 'T' 'H' 'D' 'E' ' ' '1' '1' '1']"
2666,USP 106,"['C' 'A' 'T' ' ' '1' 'C' 'A' 'T' ' ' '2' 'C' 'A' 'T' ' ' '3' 'D' 'O' 'C'
 ' ' '1' 'D' 'O' 'C' ' ' '2' 'D' 'O' 'C' ' ' '3' 'H' 'I' 'L' 'D' ' ' '2'
 'A' 'H' 'I' 'L' 'D' ' ' '2' 'B' 'H' 'I' 'L' 'D' ' ' '2' 'C' 'H' 'I' 'L'
 'D' ' ' '7' 'A' 'H' 'I' 'L' 'D' ' ' '7' 'B' 'H' 'I' 'L' 'D' ' ' '7' 'C'
 'H' 'I' 'L' 'D' ' ' '1' '0' 'H' 'I' 'L' 'D' ' ' '1' '1' 'H' 'I' 'L' 'D'
 ' ' '1' '2' 'H' 'I' 'L' 'D' ' ' '1' '4' 'H' 'I' 'L' 'D' ' ' '3' '0' 'H'
 'U' 'M' ' ' '1' 'H' 'U' 'M' ' ' '2' 'H' 'U' 'M' ' ' '3' 'H' 'U' 'M' ' '
 '4' 'H' 'U' 'M' ' ' '5' 'M' 'C' 'W' 'P' ' ' '4' '0' 'M' 'C' 'W' 'P' ' '
 '4' '1' 'M' 'C' 'W' 'P' ' ' '5' '0' 'M' 'C' 'W' 'P' ' ' '1' '2' '5' 'M'
 'M' 'W' ' ' '1' '1' 'M' 'M' 'W' ' ' '1' '2' 'M' 'M' 'W' ' ' '1' '3' 'M'
 'M' 'W' ' ' '1' '4' 'M' 'M' 'W' ' ' '1' '5' 'W' 'C' 'W' 'P' ' ' '1' '0'
 'A' 'W' 'C' 'W' 'P' ' ' '1' '0' 'B']"
2673,VIS 155,['V' 'I' 'S' ' ' '8' '4']
